sha,version,date,subject,changeCount,packageChangeCount,pathEndpointCount,workspaces,semanticIds,directSemanticIds,dependencySemanticIds,evidenceReports,evidenceLabels,coverage,paths,changes
fbdd46389c3a0c03b62f5e9eabe31a85044ef8ce,v0.80.6,2026-07-09T22:30:53+02:00,feat(ai): add max thinking level,61,61,61,agent;ai;coding-agent,AG-011;AI-022;AI-024;CC-036;CU-013,AG-011;AI-022;CC-036;CU-013,AI-024,agent;ai;coding-core;coding-ui,ADOPTED;ALREADY;CONFLICT;PARTIAL;PORT;PRESENT;docs,EVIDENCE_LINKED,packages/agent/CHANGELOG.md;packages/agent/README.md;packages/agent/src/types.ts;packages/ai/CHANGELOG.md;packages/ai/README.md;packages/ai/scripts/generate-models.ts;packages/ai/src/api/anthropic-messages.ts;packages/ai/src/api/azure-openai-responses.ts;packages/ai/src/api/bedrock-converse-stream.ts;packages/ai/src/api/google-generative-ai.ts;packages/ai/src/api/google-vertex.ts;packages/ai/src/api/openai-codex-responses.ts;packages/ai/src/api/openai-completions.ts;packages/ai/src/api/openai-responses.ts;packages/ai/src/api/simple-options.ts;packages/ai/src/models.ts;packages/ai/src/providers/amazon-bedrock.models.ts;packages/ai/src/providers/anthropic.models.ts;packages/ai/src/providers/azure-openai-responses.models.ts;packages/ai/src/providers/cloudflare-ai-gateway.models.ts;packages/ai/src/providers/deepseek.models.ts;packages/ai/src/providers/fireworks.models.ts;packages/ai/src/providers/github-copilot.models.ts;packages/ai/src/providers/openai-codex.models.ts;packages/ai/src/providers/openai.models.ts;packages/ai/src/providers/opencode-go.models.ts;packages/ai/src/providers/opencode.models.ts;packages/ai/src/providers/openrouter.models.ts;packages/ai/src/providers/vercel-ai-gateway.models.ts;packages/ai/src/providers/zai-coding-cn.models.ts;packages/ai/src/providers/zai.models.ts;packages/ai/src/types.ts;packages/ai/test/codex-websocket-cached-probe.ts;packages/ai/test/github-copilot-anthropic.test.ts;packages/ai/test/max-thinking.test.ts;packages/ai/test/openai-completions-tool-choice.test.ts;packages/ai/test/supports-xhigh.test.ts;packages/coding-agent/CHANGELOG.md;packages/coding-agent/README.md;packages/coding-agent/docs/custom-provider.md;packages/coding-agent/docs/extensions.md;packages/coding-agent/docs/models.md;packages/coding-agent/docs/rpc.md;packages/coding-agent/docs/sdk.md;packages/coding-agent/docs/settings.md;packages/coding-agent/docs/themes.md;packages/coding-agent/docs/tui.md;packages/coding-agent/docs/usage.md;packages/coding-agent/examples/extensions/preset.ts;packages/coding-agent/src/cli/args.ts;packages/coding-agent/src/core/model-registry.ts;packages/coding-agent/src/core/settings-manager.ts;packages/coding-agent/src/modes/interactive/components/settings-selector.ts;packages/coding-agent/src/modes/interactive/components/thinking-selector.ts;packages/coding-agent/src/modes/interactive/theme/dark.json;packages/coding-agent/src/modes/interactive/theme/light.json;packages/coding-agent/src/modes/interactive/theme/theme-schema.json;packages/coding-agent/src/modes/interactive/theme/theme.ts;packages/coding-agent/test/max-thinking.test.ts;packages/coding-agent/test/model-resolver.test.ts;packages/coding-agent/test/suite/agent-session-model-extension.test.ts,M:packages/agent/CHANGELOG.md;M:packages/agent/README.md;M:packages/agent/src/types.ts;M:packages/ai/CHANGELOG.md;M:packages/ai/README.md;M:packages/ai/scripts/generate-models.ts;M:packages/ai/src/api/anthropic-messages.ts;M:packages/ai/src/api/azure-openai-responses.ts;M:packages/ai/src/api/bedrock-converse-stream.ts;M:packages/ai/src/api/google-generative-ai.ts;M:packages/ai/src/api/google-vertex.ts;M:packages/ai/src/api/openai-codex-responses.ts;M:packages/ai/src/api/openai-completions.ts;M:packages/ai/src/api/openai-responses.ts;M:packages/ai/src/api/simple-options.ts;M:packages/ai/src/models.ts;M:packages/ai/src/providers/amazon-bedrock.models.ts;M:packages/ai/src/providers/anthropic.models.ts;M:packages/ai/src/providers/azure-openai-responses.models.ts;M:packages/ai/src/providers/cloudflare-ai-gateway.models.ts;M:packages/ai/src/providers/deepseek.models.ts;M:packages/ai/src/providers/fireworks.models.ts;M:packages/ai/src/providers/github-copilot.models.ts;M:packages/ai/src/providers/openai-codex.models.ts;M:packages/ai/src/providers/openai.models.ts;M:packages/ai/src/providers/opencode-go.models.ts;M:packages/ai/src/providers/opencode.models.ts;M:packages/ai/src/providers/openrouter.models.ts;M:packages/ai/src/providers/vercel-ai-gateway.models.ts;M:packages/ai/src/providers/zai-coding-cn.models.ts;M:packages/ai/src/providers/zai.models.ts;M:packages/ai/src/types.ts;M:packages/ai/test/codex-websocket-cached-probe.ts;M:packages/ai/test/github-copilot-anthropic.test.ts;A:packages/ai/test/max-thinking.test.ts;M:packages/ai/test/openai-completions-tool-choice.test.ts;M:packages/ai/test/supports-xhigh.test.ts;M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/README.md;M:packages/coding-agent/docs/custom-provider.md;M:packages/coding-agent/docs/extensions.md;M:packages/coding-agent/docs/models.md;M:packages/coding-agent/docs/rpc.md;M:packages/coding-agent/docs/sdk.md;M:packages/coding-agent/docs/settings.md;M:packages/coding-agent/docs/themes.md;M:packages/coding-agent/docs/tui.md;M:packages/coding-agent/docs/usage.md;M:packages/coding-agent/examples/extensions/preset.ts;M:packages/coding-agent/src/cli/args.ts;M:packages/coding-agent/src/core/model-registry.ts;M:packages/coding-agent/src/core/settings-manager.ts;M:packages/coding-agent/src/modes/interactive/components/settings-selector.ts;M:packages/coding-agent/src/modes/interactive/components/thinking-selector.ts;M:packages/coding-agent/src/modes/interactive/theme/dark.json;M:packages/coding-agent/src/modes/interactive/theme/light.json;M:packages/coding-agent/src/modes/interactive/theme/theme-schema.json;M:packages/coding-agent/src/modes/interactive/theme/theme.ts;A:packages/coding-agent/test/max-thinking.test.ts;M:packages/coding-agent/test/model-resolver.test.ts;M:packages/coding-agent/test/suite/agent-session-model-extension.test.ts
532134428af1d59b8d33260c0093946fc7066753,v0.80.6,2026-07-09T21:16:18+02:00,fix: gate releases on full tests,2,0,2,scripts,TR-013,TR-013,,tui-repo,release,EVIDENCE_LINKED,scripts/local-release.mjs;scripts/release.mjs,M:scripts/local-release.mjs;M:scripts/release.mjs
6c735db0605a9f453ecea793d2ff9524c6416448,v0.80.6,2026-07-09T21:20:33+02:00,fix(ai): exclude nonexistent GPT-5.6 alias,5,5,5,ai,AI-020;AI-023;AI-024,AI-024,AI-020;AI-023,ai,CONFLICT;PORT,EVIDENCE_LINKED,packages/ai/scripts/generate-models.ts;packages/ai/src/providers/azure-openai-responses.models.ts;packages/ai/src/providers/openai.models.ts;packages/ai/test/openai-responses-copilot-provider.test.ts;packages/ai/test/supports-xhigh.test.ts,M:packages/ai/scripts/generate-models.ts;M:packages/ai/src/providers/azure-openai-responses.models.ts;M:packages/ai/src/providers/openai.models.ts;M:packages/ai/test/openai-responses-copilot-provider.test.ts;M:packages/ai/test/supports-xhigh.test.ts
a9ecf301fb56c688570e0db0299926ce9009dbb8,v0.80.6,2026-07-09T22:43:19+02:00,feat(ai): add input-based pricing tiers,14,14,14,ai;coding-agent,AI-023;AI-024;CC-037,AI-023;CC-037,AI-024,ai;coding-core;coding-ui,MISSING;PARTIAL;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/scripts/generate-models.ts;packages/ai/src/api/openai-responses-shared.ts;packages/ai/src/models.ts;packages/ai/src/providers/openai-codex.models.ts;packages/ai/src/providers/openai.models.ts;packages/ai/src/types.ts;packages/ai/test/models-runtime.test.ts;packages/ai/test/openai-responses-terminal-event.test.ts;packages/coding-agent/CHANGELOG.md;packages/coding-agent/docs/models.md;packages/coding-agent/src/core/extensions/types.ts;packages/coding-agent/src/core/model-registry.ts;packages/coding-agent/test/extensions-runner.test.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/scripts/generate-models.ts;M:packages/ai/src/api/openai-responses-shared.ts;M:packages/ai/src/models.ts;M:packages/ai/src/providers/openai-codex.models.ts;M:packages/ai/src/providers/openai.models.ts;M:packages/ai/src/types.ts;M:packages/ai/test/models-runtime.test.ts;M:packages/ai/test/openai-responses-terminal-event.test.ts;M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/docs/models.md;M:packages/coding-agent/src/core/extensions/types.ts;M:packages/coding-agent/src/core/model-registry.ts;M:packages/coding-agent/test/extensions-runner.test.ts
3664806f2f37951fedc1d5b8db6e99b74756fb8f,v0.80.6,2026-07-09T23:13:58+02:00,fix(ai): add GPT-5.4 and GPT-5.5 long-context pricing,4,4,4,ai,AI-020;AI-023;AI-024,AI-024,AI-020;AI-023,ai,CONFLICT;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/scripts/generate-models.ts;packages/ai/src/providers/openai-codex.models.ts;packages/ai/src/providers/openai.models.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/scripts/generate-models.ts;M:packages/ai/src/providers/openai-codex.models.ts;M:packages/ai/src/providers/openai.models.ts
1a2542b11be9d9c6bb8bcce534bcf8561bc4542e,v0.80.6,2026-07-09T14:23:06-07:00,feat(coding-agent): expand ~ in shellPath setting (#6470),3,3,3,coding-agent,CC-038;CU-002;CU-016,CC-038;CU-002;CU-016,,coding-core;coding-ui,MISSING;PORT,EVIDENCE_LINKED,packages/coding-agent/docs/settings.md;packages/coding-agent/src/core/settings-manager.ts;packages/coding-agent/test/settings-manager.test.ts,M:packages/coding-agent/docs/settings.md;M:packages/coding-agent/src/core/settings-manager.ts;M:packages/coding-agent/test/settings-manager.test.ts
6731a0ba9e499d71916dd69200c05dfcbc0fa3e6,v0.80.6,2026-07-09T23:25:22+02:00,fix: send anthropic thinking blocks also when thinking text is empty (#6457),2,2,2,ai,AI-022;AI-025,AI-025,AI-022,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/src/api/anthropic-messages.ts;packages/ai/test/anthropic-empty-thinking-signature-compat.test.ts,M:packages/ai/src/api/anthropic-messages.ts;M:packages/ai/test/anthropic-empty-thinking-signature-compat.test.ts
338746596b405122a807186eb63a200b01705e93,v0.80.6,2026-07-10T01:02:55+02:00,fix(ai): isolate service-tier pricing test,1,1,1,ai,AI-023;AI-024,AI-023,AI-024,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/test/openai-responses-copilot-provider.test.ts,M:packages/ai/test/openai-responses-copilot-provider.test.ts
1775fe4c5277c54c9271c9cbe5e5f5afe4d61fae,v0.80.6,2026-07-10T01:13:38+02:00,docs: audit unreleased changelogs,2,2,2,ai;coding-agent,AI-045,AI-045,,ai;coding-ui,N/A,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/coding-agent/CHANGELOG.md,M:packages/ai/CHANGELOG.md;M:packages/coding-agent/CHANGELOG.md
5b4bda305ef6b6962d121989795276a064f9b68f,v0.80.6,2026-07-10T01:16:27+02:00,fix(ai): refresh generated model catalogs,2,2,2,ai,AI-020;AI-046,AI-046,AI-020,ai,CONFLICT;PARTIAL;PORT;release,EVIDENCE_LINKED,packages/ai/src/providers/openrouter.models.ts;packages/ai/src/providers/vercel-ai-gateway.models.ts,M:packages/ai/src/providers/openrouter.models.ts;M:packages/ai/src/providers/vercel-ai-gateway.models.ts
2b3fda9921b5590f285165287bd442a25817f17b,v0.80.6,2026-07-10T01:16:55+02:00,Release v0.80.6,23,22,23,agent;ai;coding-agent;orchestrator;package-lock.json;tui,AI-045;TR-017,AI-045;TR-017,,agent;ai;coding-core;coding-ui;tui-repo,N/A;NO-OP;release,EVIDENCE_LINKED,package-lock.json;packages/agent/CHANGELOG.md;packages/agent/package.json;packages/ai/CHANGELOG.md;packages/ai/package.json;packages/coding-agent/CHANGELOG.md;packages/coding-agent/examples/extensions/custom-provider-anthropic/package-lock.json;packages/coding-agent/examples/extensions/custom-provider-anthropic/package.json;packages/coding-agent/examples/extensions/custom-provider-gitlab-duo/package.json;packages/coding-agent/examples/extensions/gondolin/package-lock.json;packages/coding-agent/examples/extensions/gondolin/package.json;packages/coding-agent/examples/extensions/sandbox/package-lock.json;packages/coding-agent/examples/extensions/sandbox/package.json;packages/coding-agent/examples/extensions/with-deps/package-lock.json;packages/coding-agent/examples/extensions/with-deps/package.json;packages/coding-agent/install-lock/package-lock.json;packages/coding-agent/install-lock/package.json;packages/coding-agent/npm-shrinkwrap.json;packages/coding-agent/package.json;packages/orchestrator/CHANGELOG.md;packages/orchestrator/package.json;packages/tui/CHANGELOG.md;packages/tui/package.json,M:package-lock.json;M:packages/agent/CHANGELOG.md;M:packages/agent/package.json;M:packages/ai/CHANGELOG.md;M:packages/ai/package.json;M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/examples/extensions/custom-provider-anthropic/package-lock.json;M:packages/coding-agent/examples/extensions/custom-provider-anthropic/package.json;M:packages/coding-agent/examples/extensions/custom-provider-gitlab-duo/package.json;M:packages/coding-agent/examples/extensions/gondolin/package-lock.json;M:packages/coding-agent/examples/extensions/gondolin/package.json;M:packages/coding-agent/examples/extensions/sandbox/package-lock.json;M:packages/coding-agent/examples/extensions/sandbox/package.json;M:packages/coding-agent/examples/extensions/with-deps/package-lock.json;M:packages/coding-agent/examples/extensions/with-deps/package.json;M:packages/coding-agent/install-lock/package-lock.json;M:packages/coding-agent/install-lock/package.json;M:packages/coding-agent/npm-shrinkwrap.json;M:packages/coding-agent/package.json;M:packages/orchestrator/CHANGELOG.md;M:packages/orchestrator/package.json;M:packages/tui/CHANGELOG.md;M:packages/tui/package.json
34582ef34beec868b0df4fb969385b8af5960c45,v0.80.7,2026-07-10T01:16:58+02:00,Add [Unreleased] section for next cycle,5,5,5,agent;ai;coding-agent;orchestrator;tui,AI-045;TR-017,AI-045;TR-017,,agent;ai;coding-ui;tui-repo,N/A;mechanical;release,EVIDENCE_LINKED,packages/agent/CHANGELOG.md;packages/ai/CHANGELOG.md;packages/coding-agent/CHANGELOG.md;packages/orchestrator/CHANGELOG.md;packages/tui/CHANGELOG.md,M:packages/agent/CHANGELOG.md;M:packages/ai/CHANGELOG.md;M:packages/coding-agent/CHANGELOG.md;M:packages/orchestrator/CHANGELOG.md;M:packages/tui/CHANGELOG.md
46145bef07a492a4b96e81ef24c0b5d0bececbf8,v0.80.7,2026-07-10T09:51:53+02:00,fix openrouter models: use context length from top provider (#6481),2,2,2,ai,AI-022;AI-026,AI-026,AI-022,ai,CONFLICT;PARTIAL;PORT,EVIDENCE_LINKED,packages/ai/scripts/generate-models.ts;packages/ai/src/providers/openrouter.models.ts,M:packages/ai/scripts/generate-models.ts;M:packages/ai/src/providers/openrouter.models.ts
81de5702c6816538ea97d05d9060fe435b80bf35,v0.80.7,2026-07-10T07:54:01Z,chore: approve contributor farid-fari,1,0,1,.github,TR-019,TR-019,,tui-repo,,EVIDENCE_LINKED,.github/APPROVED_CONTRIBUTORS,M:.github/APPROVED_CONTRIBUTORS
bc469b03389135edf5d179ab7718c2085cdfd3a9,v0.80.7,2026-07-10T11:42:53+02:00,add xhigh and max to all fable-5 providers (#6490),3,3,3,ai,AI-022;AI-026,AI-026,AI-022,ai,CONFLICT;PARTIAL;PORT,EVIDENCE_LINKED,packages/ai/scripts/generate-models.ts;packages/ai/src/providers/github-copilot.models.ts;packages/ai/src/providers/openrouter.models.ts,M:packages/ai/scripts/generate-models.ts;M:packages/ai/src/providers/github-copilot.models.ts;M:packages/ai/src/providers/openrouter.models.ts
91585d9a3829831b07560901c4b3e9bbe3b4e35a,v0.80.7,2026-07-10T16:34:43+02:00,bump bun to 1.3.14 (#6503),1,0,1,.github,TR-014,TR-014,,tui-repo,,EVIDENCE_LINKED,.github/workflows/build-binaries.yml,M:.github/workflows/build-binaries.yml
3ea064ea2a0f01965923ce32e1bd17466c502b23,v0.80.7,2026-07-10T19:34:11+02:00,fix: support Bedrock API key login,10,10,10,ai;coding-agent,AI-027;AI-038;CC-047;CC-049;CU-015,AI-027;CC-047;CU-015,AI-038;CC-049,ai;coding-core;coding-ui,MISSING;PARTIAL;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/api/bedrock-converse-stream.ts;packages/ai/src/providers/amazon-bedrock.ts;packages/ai/test/bedrock-endpoint-resolution.test.ts;packages/ai/test/providers.test.ts;packages/coding-agent/CHANGELOG.md;packages/coding-agent/docs/providers.md;packages/coding-agent/src/modes/interactive/components/login-dialog.ts;packages/coding-agent/src/modes/interactive/interactive-mode.ts;packages/coding-agent/test/suite/regressions/5433-extension-oauth-prompt-input.test.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/api/bedrock-converse-stream.ts;M:packages/ai/src/providers/amazon-bedrock.ts;M:packages/ai/test/bedrock-endpoint-resolution.test.ts;M:packages/ai/test/providers.test.ts;M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/docs/providers.md;M:packages/coding-agent/src/modes/interactive/components/login-dialog.ts;M:packages/coding-agent/src/modes/interactive/interactive-mode.ts;M:packages/coding-agent/test/suite/regressions/5433-extension-oauth-prompt-input.test.ts
3b686ac224db0eb24cadb6fd0149db94c6aa1854,v0.80.7,2026-07-10T20:36:30+02:00,feat(coding-agent): add message copy shortcut,9,9,9,coding-agent,CC-040;CU-008,CC-040;CU-008,,coding-core;coding-ui,MISSING;PORT,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/README.md;packages/coding-agent/docs/keybindings.md;packages/coding-agent/docs/usage.md;packages/coding-agent/src/core/extensions/runner.ts;packages/coding-agent/src/core/keybindings.ts;packages/coding-agent/src/modes/interactive/components/tree-selector.ts;packages/coding-agent/src/modes/interactive/interactive-mode.ts;packages/coding-agent/test/tree-selector.test.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/README.md;M:packages/coding-agent/docs/keybindings.md;M:packages/coding-agent/docs/usage.md;M:packages/coding-agent/src/core/extensions/runner.ts;M:packages/coding-agent/src/core/keybindings.ts;M:packages/coding-agent/src/modes/interactive/components/tree-selector.ts;M:packages/coding-agent/src/modes/interactive/interactive-mode.ts;M:packages/coding-agent/test/tree-selector.test.ts
d7a48d30a031f9c26eb304ead89a0dd1fb424b8f,v0.80.7,2026-07-10T21:46:15+02:00,fix(coding-agent): fall back to text clipboard paste,10,10,10,coding-agent,CC-040;CU-009,CC-040;CU-009,,coding-core;coding-ui,MISSING;PORT,EVIDENCE_LINKED,packages/coding-agent/CHANGELOG.md;packages/coding-agent/README.md;packages/coding-agent/docs/quickstart.md;packages/coding-agent/src/core/keybindings.ts;packages/coding-agent/src/modes/interactive/components/custom-editor.ts;packages/coding-agent/src/modes/interactive/interactive-mode.ts;packages/coding-agent/src/utils/clipboard-native.ts;packages/coding-agent/src/utils/clipboard.ts;packages/coding-agent/test/clipboard-native.test.ts;packages/coding-agent/test/clipboard.test.ts,M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/README.md;M:packages/coding-agent/docs/quickstart.md;M:packages/coding-agent/src/core/keybindings.ts;M:packages/coding-agent/src/modes/interactive/components/custom-editor.ts;M:packages/coding-agent/src/modes/interactive/interactive-mode.ts;M:packages/coding-agent/src/utils/clipboard-native.ts;M:packages/coding-agent/src/utils/clipboard.ts;M:packages/coding-agent/test/clipboard-native.test.ts;M:packages/coding-agent/test/clipboard.test.ts
3d8f74357c169d24f996a1611ecc4be72b7744bd,v0.80.7,2026-07-10T23:52:54+02:00,feat(ai): support message-anchored tool loading (#6474),19,19,19,agent;ai;coding-agent,AG-012;AI-004;AI-007;AI-028;CC-041;CU-022;HC-003;HC-009,AG-012;AI-028;CC-041;CU-022;HC-003;HC-009,AI-004;AI-007,agent;ai;coding-core;coding-ui;hcp;parent-review,CONFLICT;MISSING;PARTIAL;PORT;docs,EVIDENCE_LINKED,packages/agent/src/agent-loop.ts;packages/agent/src/types.ts;packages/ai/CHANGELOG.md;packages/ai/scripts/generate-models.ts;packages/ai/src/api/anthropic-messages.ts;packages/ai/src/api/openai-codex-responses.ts;packages/ai/src/api/openai-responses-shared.ts;packages/ai/src/api/openai-responses.ts;packages/ai/src/providers/openai-codex.models.ts;packages/ai/src/providers/openai.models.ts;packages/ai/src/types.ts;packages/ai/src/utils/deferred-tools.ts;packages/ai/src/utils/estimate.ts;packages/ai/test/deferred-tools.test.ts;packages/coding-agent/docs/extensions.md;packages/coding-agent/src/core/extensions/runner.ts;packages/coding-agent/src/core/extensions/wrapper.ts;packages/coding-agent/src/core/model-registry.ts;packages/coding-agent/test/suite/regressions/6162-extension-active-tools-next-turn.test.ts,M:packages/agent/src/agent-loop.ts;M:packages/agent/src/types.ts;M:packages/ai/CHANGELOG.md;M:packages/ai/scripts/generate-models.ts;M:packages/ai/src/api/anthropic-messages.ts;M:packages/ai/src/api/openai-codex-responses.ts;M:packages/ai/src/api/openai-responses-shared.ts;M:packages/ai/src/api/openai-responses.ts;M:packages/ai/src/providers/openai-codex.models.ts;M:packages/ai/src/providers/openai.models.ts;M:packages/ai/src/types.ts;A:packages/ai/src/utils/deferred-tools.ts;M:packages/ai/src/utils/estimate.ts;A:packages/ai/test/deferred-tools.test.ts;M:packages/coding-agent/docs/extensions.md;M:packages/coding-agent/src/core/extensions/runner.ts;M:packages/coding-agent/src/core/extensions/wrapper.ts;M:packages/coding-agent/src/core/model-registry.ts;M:packages/coding-agent/test/suite/regressions/6162-extension-active-tools-next-turn.test.ts
4c1861033b63a04563547ccdb5ed2bf31d4fdcd3,v0.80.7,2026-07-11T00:01:31+02:00,docs: audit unreleased changelogs,3,3,3,agent;ai;coding-agent,AG-012;AI-045,AG-012;AI-045,,agent;ai;coding-ui,N/A,EVIDENCE_LINKED,packages/agent/CHANGELOG.md;packages/ai/CHANGELOG.md;packages/coding-agent/CHANGELOG.md,M:packages/agent/CHANGELOG.md;M:packages/ai/CHANGELOG.md;M:packages/coding-agent/CHANGELOG.md
19fe0e01c5eca791c9da0372b49256845555a783,v0.80.7,2026-07-11T13:12:23+02:00,fix(ai): preserve ambient AWS auth for Bedrock,2,2,2,ai,AI-027;AI-038;CC-043,AI-027;CC-043,AI-038,ai;coding-core,PARTIAL;PORT,EVIDENCE_LINKED,packages/ai/src/api/bedrock-converse-stream.ts;packages/ai/test/bedrock-endpoint-resolution.test.ts,M:packages/ai/src/api/bedrock-converse-stream.ts;M:packages/ai/test/bedrock-endpoint-resolution.test.ts
850c210b77acadaf8ee11dab058953877b6c8ffd,v0.80.7,2026-07-11T13:38:48+02:00,fix(ai): filter ambient auth markers in compat dispatch,3,3,3,ai,AI-027;AI-038;CC-043,AI-027;CC-043,AI-038,ai;coding-core,PARTIAL;PORT,EVIDENCE_LINKED,packages/ai/src/api/bedrock-converse-stream.ts;packages/ai/src/compat.ts;packages/ai/test/bedrock-endpoint-resolution.test.ts,M:packages/ai/src/api/bedrock-converse-stream.ts;M:packages/ai/src/compat.ts;M:packages/ai/test/bedrock-endpoint-resolution.test.ts
bdd5c53bcdf57186125968b8e082e84c6a34742b,v0.80.7,2026-07-11T08:30:40-04:00,fix(ai): fall back to ambient Cloudflare account id for key-only credentials (#6292),3,3,3,ai,AI-029;AI-038,AI-029,AI-038,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/providers/cloudflare-auth.ts;packages/ai/test/providers.test.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/providers/cloudflare-auth.ts;M:packages/ai/test/providers.test.ts
5416b1834a28b79800393b7bf792ab36065c49b2,v0.80.7,2026-07-11T12:41:54Z,chore: approve contributor petrroll,1,0,1,.github,TR-019,TR-019,,tui-repo,,EVIDENCE_LINKED,.github/APPROVED_CONTRIBUTORS,M:.github/APPROVED_CONTRIBUTORS
8479bd84743e8889f728acb21a62794102db0529,v0.80.7,2026-07-11T15:20:08+02:00,fix(tui): parse legacy alt-prefixed symbols (#6523),2,2,2,tui,HC-007;TR-003,HC-007;TR-003,,hcp;tui-repo,,EVIDENCE_LINKED,packages/tui/src/keys.ts;packages/tui/test/keys.test.ts,M:packages/tui/src/keys.ts;M:packages/tui/test/keys.test.ts
16a3d420ff1cfc52c875870188aa151ca62e1a99,v0.80.7,2026-07-13T07:46:38Z,chore: approve contributor vibeinging,1,0,1,.github,TR-019,TR-019,,tui-repo,,EVIDENCE_LINKED,.github/APPROVED_CONTRIBUTORS,M:.github/APPROVED_CONTRIBUTORS
eacaa130abaee03132ae6502f37a603e2cd067f1,v0.80.7,2026-07-13T04:48:33-03:00,ai: OpenAI and Codex forced tool calls (#6588),5,5,5,ai,AI-028;AI-030,AI-030,AI-028,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/src/api/openai-codex-responses.ts;packages/ai/src/api/openai-responses.ts;packages/ai/test/openai-codex-stream.test.ts;packages/ai/test/openai-responses-copilot-provider.test.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/src/api/openai-codex-responses.ts;M:packages/ai/src/api/openai-responses.ts;M:packages/ai/test/openai-codex-stream.test.ts;M:packages/ai/test/openai-responses-copilot-provider.test.ts
f7b78e2a42b3b3985e5e3e3bf5487fdf0a001d5c,v0.80.7,2026-07-13T09:56:40+02:00,fix(ai): route GitHub Copilot MAI-Code models through /responses endpoint (#6544),3,3,3,ai,AI-020;AI-031,AI-031,AI-020,ai,MISSING;PORT,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/scripts/generate-models.ts;packages/ai/src/providers/github-copilot.models.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/scripts/generate-models.ts;M:packages/ai/src/providers/github-copilot.models.ts
298665cfb9b92def9011a6762a3e7dfbcb6cee13,v0.80.7,2026-07-13T09:57:53+02:00,fix(ai): support OpenRouter session affinity (#6496),14,14,14,ai;coding-agent,AI-031;AI-032;AI-039;CC-042,AI-032;CC-042,AI-031;AI-039,ai;coding-core;coding-ui,CONFLICT;MISSING;N/A;PORT;docs,EVIDENCE_LINKED,packages/ai/CHANGELOG.md;packages/ai/README.md;packages/ai/src/api/openai-completions.ts;packages/ai/src/api/openai-responses.ts;packages/ai/src/types.ts;packages/ai/test/openai-completions-prompt-cache.test.ts;packages/ai/test/openai-completions-thinking-as-text.test.ts;packages/ai/test/openai-completions-tool-choice.test.ts;packages/ai/test/openai-completions-tool-result-images.test.ts;packages/ai/test/openai-responses-copilot-provider.test.ts;packages/coding-agent/CHANGELOG.md;packages/coding-agent/docs/custom-provider.md;packages/coding-agent/docs/models.md;packages/coding-agent/src/core/model-registry.ts,M:packages/ai/CHANGELOG.md;M:packages/ai/README.md;M:packages/ai/src/api/openai-completions.ts;M:packages/ai/src/api/openai-responses.ts;M:packages/ai/src/types.ts;M:packages/ai/test/openai-completions-prompt-cache.test.ts;M:packages/ai/test/openai-completions-thinking-as-text.test.ts;M:packages/ai/test/openai-completions-tool-choice.test.ts;M:packages/ai/test/openai-completions-tool-result-images.test.ts;M:packages/ai/test/openai-responses-copilot-provider.test.ts;M:packages/coding-agent/CHANGELOG.md;M:packages/coding-agent/docs/custom-provider.md;M:packages/coding-agent/docs/models.md;M:packages/coding-agent/src/core/model-registry.ts
7303cbac5d777fdb72f486c90c44f91f2e48807d,v0.80.7,2026-07-13T10:49:10+02:00,fix branch summary when using ambient auth (#6595),3,3,3,coding-agent,CC-043,CC-043,,coding-core;coding-ui,CONFLICT;PARTIAL,EVIDENCE_LINKED,packages/coding-agent/src/core/agent-session.ts;packages/coding-agent/src/core/compaction/branch-summarization.ts;packages/coding-agent/test/suite/regressions/6324-branch-summary-ambient-auth.test.ts,M:packages/coding-agent/src/core/agent-session.ts;M:packages/coding-agent/src/core/compaction/branch-summarization.ts;A:packages/coding-agent/test/suite/regressions/6324-branch-summary-ambient-auth.test.ts
